id,building_id,priority,status,floor,name,seats,video_conference_holder
1569,55,1,AVAILABLE,2,Agave,32,True
1570,55,3,AVAILABLE,3,SES-12,8,True
1571,55,2,AVAILABLE,3,Melton,16,True
1572,55,5,AVAILABLE,3,RADARSAT Constellation,2,True
1573,55,3,AVAILABLE,3,Anicetos,8,True
1574,55,5,AVAILABLE,3,Dione,2,True
1575,55,1,AVAILABLE,3,Starlink-15 (v1.0),32,True
1576,55,3,AVAILABLE,3,Latronico,8,True
1577,55,3,AVAILABLE,3,DemoSat,8,False
1578,55,2,AVAILABLE,3,Crew-1,16,False
1579,55,2,AVAILABLE,3,Sipylus,16,True
1580,56,3,AVAILABLE,1,Arequipa,8,False
1581,56,2,AVAILABLE,1,Iridium NEXT Mission 2,16,False
1582,56,5,AVAILABLE,1,Falcon 9 Test Flight,2,True
1583,56,2,AVAILABLE,1,Kitsman,16,True
1584,56,5,AVAILABLE,1,CRS-15,2,False
1585,56,1,AVAILABLE,1,Hades,32,True
1586,56,5,AVAILABLE,1,Starlink-15 (v1.0),2,True
1587,56,1,AVAILABLE,1,ANASIS-II,32,True
1588,56,2,AVAILABLE,1,Trujillo,16,True
1589,56,2,AVAILABLE,1,Marine Parade,16,True
1590,56,4,OUT_OF_SERVICE,1,Niobe,4,False
1591,56,5,AVAILABLE,1,Achilles,2,True
1592,57,3,AVAILABLE,1,Dreux,8,True
1593,57,1,AVAILABLE,1,Menelaus,32,True
1594,57,2,AVAILABLE,1,Evenus,16,True
1595,57,2,AVAILABLE,1,Hippodamia,16,True
1596,57,2,AVAILABLE,1,Nusantara Satu (PSN-6) / S5 / Beresheet,16,True
1597,57,5,AVAILABLE,1,Augeas,2,False
1598,57,2,AVAILABLE,1,Oslo,16,True
1599,57,3,AVAILABLE,1,Pan,8,True
1600,57,5,AVAILABLE,1,Starlink-11 (v1.0),2,True
1601,57,4,AVAILABLE,1,Gwangyang,4,False
1602,57,3,AVAILABLE,1,GPS III SV04 (Sacagawea),8,False
1603,57,2,AVAILABLE,2,CRS-19,16,True
1604,57,2,AVAILABLE,2,Makiivka,16,True
1605,57,2,AVAILABLE,2,Jilin,16,True
1606,57,2,AVAILABLE,2,Sloten,16,True
1607,57,4,AVAILABLE,2,Tyndareus,4,True
1608,57,1,AVAILABLE,2,Guangxi,32,True
1609,57,2,AVAILABLE,2,SES-10,16,True
1610,57,5,AVAILABLE,2,Ajax,2,True
1611,57,1,AVAILABLE,2,Dublin,32,True
1612,57,3,AVAILABLE,2,Iolaus,8,False
1613,57,5,AVAILABLE,3,Alcippe,2,False
1614,57,1,AVAILABLE,3,Iridium NEXT Mission 7,32,True
1615,57,4,AVAILABLE,3,Ceyx,4,False
1616,57,1,AVAILABLE,3,Hyllus,32,True
1617,57,3,AVAILABLE,3,Shanghai,8,True
1618,57,4,AVAILABLE,3,Inmarsat-5 F4,4,False
1619,57,5,AVAILABLE,3,Cartagena,2,True
1620,57,3,AVAILABLE,3,Darwin,8,False
1621,57,3,AVAILABLE,3,Meppel,8,True
1622,57,4,AVAILABLE,3,Odysseus,4,True
1623,57,5,AVAILABLE,3,Argea,2,False
1624,57,5,AVAILABLE,3,Panjim,2,False
1625,58,3,AVAILABLE,1,Jhang,8,False
1626,58,5,AVAILABLE,1,Las Palmas,2,False
1627,58,4,AVAILABLE,1,Aphareus,4,True
1628,58,5,AVAILABLE,1,Baguio,2,True
1629,58,1,AVAILABLE,1,OG-2 Mission 2,32,True
1630,58,4,AVAILABLE,1,Starlink 5,4,False
1631,58,5,AVAILABLE,1,Levanger,2,False
1632,58,2,AVAILABLE,1,Anklam,16,True
1633,58,2,AVAILABLE,1,Atreus,16,True
1634,58,5,AVAILABLE,1,Cercyon,2,True
1635,58,1,AVAILABLE,1,Woodlands,32,False
1636,58,4,AVAILABLE,2,Murray Bridge,4,True
1637,58,3,AVAILABLE,2,Dublin,8,False
1638,58,3,AVAILABLE,2,Midas,8,True
1639,58,3,AVAILABLE,2,Galway,8,True
1640,58,2,AVAILABLE,2,Dannevirke,16,False
1641,58,2,AVAILABLE,2,Auckland,16,True
1642,58,1,OUT_OF_SERVICE,2,Pondicherry,32,True
1643,58,3,AVAILABLE,2,Cadmus,8,True
1644,58,5,AVAILABLE,3,CCtCap Demo Mission 2,2,True
1645,58,2,AVAILABLE,3,Magadan,16,True
1646,58,4,AVAILABLE,3,Arequipa,4,True
1647,58,2,AVAILABLE,3,ZUMA,16,False
1648,58,5,AVAILABLE,3,Inmarsat-5 F4,2,True
1649,58,3,AVAILABLE,3,JCSAT-2B,8,False
1650,58,3,AVAILABLE,3,Parys,8,True
1651,58,2,AVAILABLE,3,Lowell,16,False
1652,58,2,AVAILABLE,3,Visso,16,True
1653,58,1,AVAILABLE,3,Tarakan,32,True
1654,58,1,AVAILABLE,3,Poseidon,32,False
1655,58,4,AVAILABLE,3,Telephassa,4,True
1656,58,5,AVAILABLE,3,Curanilahue,2,True
1657,58,2,AVAILABLE,3,Ozamiz,16,True
1658,58,4,AVAILABLE,3,Warri,4,True
1659,59,5,AVAILABLE,1,TürkmenÄlem 52°E / MonacoSAT,2,True
1660,59,2,AVAILABLE,1,Stroud,16,True
1661,59,3,AVAILABLE,1,Vigo,8,True
1662,59,3,AVAILABLE,1,Northallerton,8,True
1663,59,3,AVAILABLE,1,Hera,8,False
1664,59,5,AVAILABLE,1,Hedone,2,False
1665,59,3,AVAILABLE,1,Hamburg,8,True
1666,59,4,AVAILABLE,1,Creusa,4,False
1667,60,5,AVAILABLE,1,Iridium NEXT Mission 2,2,True
1668,60,5,AVAILABLE,1,Iapetus,2,True
1669,60,3,AVAILABLE,1,Telephassa,8,True
1670,60,5,AVAILABLE,1,Phoenix,2,False
1671,60,2,AVAILABLE,1,Kano,16,False
1672,60,1,AVAILABLE,1,Wonju,32,True
1673,60,1,AVAILABLE,1,DSCOVR,32,False
1674,60,5,AVAILABLE,1,Waitakere,2,True
1675,60,2,AVAILABLE,1,Melton,16,False
1676,60,2,AVAILABLE,1,Campbellton,16,True
1677,60,2,AVAILABLE,1,CASSIOPE,16,True
1678,60,3,AVAILABLE,1,Starlink-8 & SkySat 16-18,8,True
1679,60,2,AVAILABLE,1,Mont-de-Marsan,16,True
1680,61,2,AVAILABLE,1,Narcissus,16,True
1681,61,5,AVAILABLE,1,Lafayette,2,False
1682,61,4,AVAILABLE,1,Prometheus,4,True
1683,61,1,AVAILABLE,1,Electryon,32,True
1684,61,1,AVAILABLE,1,Ludvika,32,True
1685,61,2,AVAILABLE,1,Xuthus,16,False
1686,61,4,AVAILABLE,1,Agenor,4,False
1687,61,2,AVAILABLE,1,Augeas,16,False
1688,61,2,AVAILABLE,1,Aristaeus,16,False
1689,61,2,AVAILABLE,1,Cabadbaran,16,True
1690,61,3,AVAILABLE,1,Pandora,8,True
1691,61,3,OUT_OF_SERVICE,1,Queenstown,8,False
1692,61,4,AVAILABLE,1,Jilin,4,True
1693,61,5,AVAILABLE,1,Niobe,2,True
1694,61,4,AVAILABLE,2,Sterope,4,True
1695,61,5,AVAILABLE,2,Kristiansund,2,True
1696,61,2,AVAILABLE,2,Eteokles,16,True
1697,61,4,AVAILABLE,2,Welkom,4,True
1698,61,4,AVAILABLE,2,Calco,4,True
1699,61,3,AVAILABLE,2,Lim,8,True
1700,61,3,AVAILABLE,2,Almere,8,True
1701,61,3,AVAILABLE,2,Iridium NEXT Mission 6,8,True
1702,61,2,AVAILABLE,2,Cephissus,16,False
1703,61,5,AVAILABLE,2,Berlin,2,False
1704,61,3,AVAILABLE,3,JCSAT-16,8,True
1705,61,3,AVAILABLE,3,Okpoko,8,True
1706,61,4,AVAILABLE,3,Belfast,4,False
1707,61,3,AVAILABLE,3,RADARSAT Constellation,8,False
1708,61,1,AVAILABLE,3,Hippotes,32,True
1709,61,1,AVAILABLE,3,Vienna,32,True
1710,61,2,AVAILABLE,3,Gressan,16,False
1711,61,5,AVAILABLE,3,Aegeus,2,True
1712,61,4,AVAILABLE,3,Nelson,4,True
1713,61,3,AVAILABLE,3,Tacurong,8,True
1714,61,5,AVAILABLE,3,Parauapebas,2,True
1715,62,5,AVAILABLE,1,Rhea,2,False
1716,62,5,AVAILABLE,1,Marine Parade,2,True
1717,62,1,AVAILABLE,1,Tejar,32,False
1718,62,2,AVAILABLE,1,Hippolytus,16,True
1719,62,4,AVAILABLE,1,Telde,4,False
1720,62,4,AVAILABLE,1,Belfast,4,True
1721,62,1,AVAILABLE,1,Juliaca,32,True
1722,62,2,AVAILABLE,1,Somma Lombardo,16,False
1723,62,5,AVAILABLE,1,Mansfield,2,True
1724,62,3,AVAILABLE,1,Puno,8,False
1725,62,5,AVAILABLE,1,Eurydice,2,True
1726,62,5,AVAILABLE,1,Tlaquepaque,2,False
1727,62,5,AVAILABLE,1,SSO-A,2,True
1728,62,3,AVAILABLE,1,Bafra,8,False
1729,62,1,AVAILABLE,1,Argea,32,True
1730,62,4,AVAILABLE,2,Ariadne,4,True
1731,62,5,AVAILABLE,2,Panjim,2,True
1732,62,2,AVAILABLE,2,Chloris,16,True
1733,62,5,AVAILABLE,2,Amphion,2,False
1734,62,3,AVAILABLE,2,Nusantara Satu (PSN-6) / S5 / Beresheet,8,False
1735,62,4,AVAILABLE,2,Parauapebas,4,False
1736,62,2,AVAILABLE,2,Peneus,16,True
1737,62,5,AVAILABLE,2,Oecles,2,True
1738,62,3,AVAILABLE,2,GPS III SV04 (Sacagawea),8,True
1739,62,5,AVAILABLE,3,Diomede,2,True
1740,62,1,AVAILABLE,3,Guadalupe,32,True
1741,62,5,AVAILABLE,3,Bremen,2,True
1742,62,2,AVAILABLE,3,Ternopil,16,True
1743,62,3,AVAILABLE,3,FormoSat-5,8,True
1744,62,4,AVAILABLE,3,Anticlea,4,True
1745,62,4,AVAILABLE,3,SAOCOM 1A,4,True
1746,62,5,AVAILABLE,3,Helen,2,True
1747,62,5,AVAILABLE,3,Hermothoe,2,True
1748,63,4,AVAILABLE,1,Hispasat 30W-6,4,False
1749,63,5,AVAILABLE,1,Laon,2,True
1750,63,1,AVAILABLE,1,Aethra,32,True
1751,63,5,AVAILABLE,1,Echo,2,True
1752,63,5,AVAILABLE,1,Zeus,2,True
1753,63,2,AVAILABLE,1,Herse,16,True
1754,63,3,AVAILABLE,1,Marine Parade,8,True
1755,63,3,AVAILABLE,1,Le Havre,8,True
1756,63,5,AVAILABLE,1,Syleus,2,True
1757,63,4,AVAILABLE,2,Magadan,4,True
1758,63,3,AVAILABLE,2,Daman,8,True
1759,63,2,AVAILABLE,2,Kidapawan,16,False
1760,63,2,AVAILABLE,2,Parauapebas,16,True
1761,63,2,AVAILABLE,2,Ternopil,16,True
1762,63,3,AVAILABLE,2,Telemachus,8,True
1763,63,5,AVAILABLE,2,Sisyphus,2,True
1764,63,3,AVAILABLE,2,Alkyone,8,False
1765,63,2,AVAILABLE,2,Hyacintus,16,True
1766,63,5,AVAILABLE,2,Pondicherry,2,False
1767,63,3,AVAILABLE,2,Palmerston North,8,True
1768,63,2,AVAILABLE,2,Chile Chico,16,True
1769,63,4,AVAILABLE,2,Hellen,4,False
1770,63,3,AVAILABLE,2,Alcathoe,8,True
1771,63,2,AVAILABLE,2,Almelo,16,False
1772,63,1,AVAILABLE,3,Crew Dragon In Flight Abort Test,32,True
1773,63,4,AVAILABLE,3,Manukau,4,True
1774,63,2,AVAILABLE,3,Jecheon,16,True
1775,63,3,AVAILABLE,3,Camerino,8,True
1776,63,5,AVAILABLE,3,Kano,2,True
1777,63,4,AVAILABLE,3,CRS-13,4,True
1778,63,3,AVAILABLE,3,Ila,8,True
1779,63,2,AVAILABLE,3,Trowbridge,16,True
1780,63,5,AVAILABLE,3,Peneus,2,True
1781,63,2,AVAILABLE,3,Aesacus,16,True
1782,63,2,AVAILABLE,3,Marina East,16,True
1783,64,3,AVAILABLE,1,Lynceus,8,True
1784,64,2,AVAILABLE,1,Cabadbaran,16,False
1785,64,3,AVAILABLE,1,Meppel,8,True
1786,64,3,AVAILABLE,1,Megara,8,True
1787,64,2,AVAILABLE,1,Santa Cruz de Lorica,16,True
1788,64,1,AVAILABLE,1,Khairpur,32,False
1789,64,3,AVAILABLE,1,Trowbridge,8,True
1790,64,4,AVAILABLE,1,Persephone,4,True
1791,64,4,AVAILABLE,1,Lowell,4,True
1792,64,1,AVAILABLE,1,Mexico City,32,True
1793,64,2,AVAILABLE,1,Liberia,16,False
1794,65,3,AVAILABLE,1,CRS-7,8,True
1795,65,4,AVAILABLE,1,Cuenca,4,False
1796,65,3,AVAILABLE,1,Harmonia,8,False
1797,65,2,AVAILABLE,1,Newcastle,16,False
1798,65,5,AVAILABLE,1,Cascavel,2,True
1799,65,3,AVAILABLE,1,Evenus,8,True
1800,65,5,AVAILABLE,1,Darwin,2,True
1801,65,5,AVAILABLE,1,Te Awamutu,2,True
1802,65,3,AVAILABLE,2,Tantalus,8,False
1803,65,5,AVAILABLE,2,Idas,2,True
1804,65,5,AVAILABLE,2,Inmarsat-5 F4,2,True
1805,65,4,AVAILABLE,2,Aeacus,4,False
1806,65,2,AVAILABLE,2,Sandviken,16,True
1807,65,5,AVAILABLE,2,Laertes,2,False
1808,65,2,AVAILABLE,2,Dannevirke,16,False
1809,65,5,AVAILABLE,2,Mandai,2,False
1810,65,2,AVAILABLE,2,Northallerton,16,True
1811,65,5,AVAILABLE,2,Melton,2,False
1812,65,5,AVAILABLE,3,Ila,2,True
1813,65,2,AVAILABLE,3,Nikippe,16,False
1814,65,3,AVAILABLE,3,Torrevieja,8,False
1815,65,1,AVAILABLE,3,Anklam,32,True
1816,65,5,AVAILABLE,3,Agamemnon,2,True
1817,65,2,AVAILABLE,3,Santa Cruz de Lorica,16,False
1818,65,3,AVAILABLE,3,Olympia,8,True
1819,65,5,AVAILABLE,3,Menelaus,2,False
1820,65,3,AVAILABLE,4,Agenor,8,False
1821,65,2,AVAILABLE,4,Ludvika,16,False
1822,65,1,AVAILABLE,4,Myrrha,32,True
1823,65,2,AVAILABLE,4,Sarpsborg,16,True
1824,65,3,AVAILABLE,4,STP-2,8,True
1825,65,5,AVAILABLE,4,Tagum,2,True
1826,65,5,AVAILABLE,4,Gunsan,2,True
1827,65,2,AVAILABLE,4,Victor Harbor,16,True
1828,65,3,AVAILABLE,4,Electra,8,True
1829,65,5,AVAILABLE,4,Raiganj,2,True
1830,65,5,AVAILABLE,4,Yurimaguas,2,False
1831,65,1,AVAILABLE,4,Traun,32,True
1832,65,3,AVAILABLE,4,Orestes,8,True
1833,65,3,AVAILABLE,4,Syleus,8,True
1834,66,4,AVAILABLE,1,Sarpsborg,4,True
1835,66,1,AVAILABLE,1,Belfast,32,True
1836,66,5,AVAILABLE,1,Sijsele,2,False
1837,66,4,AVAILABLE,1,Thaicom 8,4,True
1838,66,1,AVAILABLE,1,OG-2 Mission 2,32,False
1839,66,3,AVAILABLE,1,Mandai,8,False
1840,66,4,AVAILABLE,1,Pentheus,4,True
1841,66,5,AVAILABLE,1,Alcathoe,2,True
1842,66,3,AVAILABLE,2,CCtCap Demo Mission 2,8,True
1843,66,3,AVAILABLE,2,Wolfsberg,8,False
1844,66,3,AVAILABLE,2,Melton,8,False
1845,66,4,AVAILABLE,2,Iolaus,4,True
1846,66,3,AVAILABLE,2,Delhi,8,True
1847,66,1,AVAILABLE,2,RatSat,32,False
1848,66,2,AVAILABLE,2,Hamburg,16,True
1849,66,3,AVAILABLE,2,"SAOCOM 1B, GNOMES-1, Tyvak-0172",8,False
1850,66,4,AVAILABLE,3,Sipylus,4,True
1851,66,3,AVAILABLE,3,Sterope,8,True
1852,66,5,AVAILABLE,3,AsiaSat 8,2,True
1853,66,2,AVAILABLE,3,Hermes,16,False
1854,66,5,AVAILABLE,3,Dunedin,2,False
1855,66,5,AVAILABLE,3,Dole,2,False
1856,66,3,AVAILABLE,3,Pervomaisk,8,False
1857,66,2,AVAILABLE,3,Beijing,16,False
1858,66,5,AVAILABLE,4,Icarus,2,False
1859,66,2,AVAILABLE,4,ZUMA,16,True
1860,66,1,AVAILABLE,4,Danao,32,False
1861,66,4,AVAILABLE,4,Raiganj,4,False
1862,66,2,AVAILABLE,4,Yurimaguas,16,True
1863,66,3,AVAILABLE,4,Cadmus,8,True
1864,66,3,AVAILABLE,4,JCSAT-16,8,False
1865,66,1,AVAILABLE,4,Tabuk,32,True
1866,66,5,AVAILABLE,4,Paphos,2,True
1867,66,5,AVAILABLE,4,Falcon Heavy Test Flight,2,True
1868,66,3,AVAILABLE,4,Vehari,8,True
1869,66,4,AVAILABLE,4,Dijon,4,True
1870,66,3,AVAILABLE,4,Lowell,8,True
1871,67,4,AVAILABLE,1,Plymouth,4,False
1872,67,5,AVAILABLE,1,Warri,2,False
1873,67,5,AVAILABLE,1,Palencia,2,True
1874,67,4,AVAILABLE,1,Hyllus,4,False
1875,67,3,OUT_OF_SERVICE,1,Berlin,8,True
1876,67,5,AVAILABLE,1,Augeas,2,True
1877,67,2,AVAILABLE,1,Syleus,16,True
1878,67,4,AVAILABLE,1,Agamemnon,4,True
1879,67,3,AVAILABLE,1,Bellville,8,True
1880,67,5,AVAILABLE,1,Antiope,2,True
1881,67,5,AVAILABLE,1,Oecles,2,True
1882,67,3,AVAILABLE,1,Gboko,8,True
1883,67,5,AVAILABLE,1,Creusa,2,True
1884,67,3,AVAILABLE,1,Iridium NEXT Mission 6,8,True
1885,67,2,AVAILABLE,1,Gbongan,16,True
1886,67,2,AVAILABLE,1,Ilioneus,16,True
1887,67,3,AVAILABLE,2,Chandler,8,False
1888,67,4,AVAILABLE,2,Parauapebas,4,False
1889,67,2,AVAILABLE,2,Belfast,16,True
1890,67,2,AVAILABLE,2,RADARSAT Constellation,16,True
1891,67,1,AVAILABLE,2,Calera,32,True
1892,67,4,AVAILABLE,2,Belfast,4,True
1893,67,3,AVAILABLE,2,Whitehorse,8,True
1894,67,5,AVAILABLE,2,Alope,2,True
1895,67,5,AVAILABLE,3,Birori,2,True
1896,67,5,AVAILABLE,3,Pygmalion,2,True
1897,67,1,AVAILABLE,3,San Rafael,32,True
1898,67,1,AVAILABLE,3,Palma de Mallorca,32,True
1899,67,1,AVAILABLE,3,Zeuxippe,32,False
1900,67,4,AVAILABLE,3,DemoSat,4,True
1901,67,3,AVAILABLE,3,CRS-9,8,True
1902,67,5,AVAILABLE,3,Amyclas,2,True
1903,67,4,AVAILABLE,3,Campbellton,4,False
1904,67,3,AVAILABLE,3,Itys,8,True
1905,67,5,AVAILABLE,3,Evenus,2,True
1906,67,4,AVAILABLE,3,Liberia,4,False
1907,67,1,AVAILABLE,3,Alcaeus,32,True
1908,68,5,AVAILABLE,1,Agenor,2,True
1909,68,2,AVAILABLE,1,Chemnitz,16,False
1910,68,5,AVAILABLE,1,Pica,2,False
1911,68,5,AVAILABLE,1,Sijsele,2,False
1912,68,3,AVAILABLE,1,FormoSat-5,8,True
1913,68,4,AVAILABLE,1,CRS-4,4,True
1914,68,5,AVAILABLE,1,CASSIOPE,2,True
1915,68,3,AVAILABLE,1,Baubau,8,False
1916,68,4,AVAILABLE,1,Novena,4,True
1917,68,2,AVAILABLE,2,Jecheon,16,True
1918,68,2,AVAILABLE,2,Wollongong,16,False
1919,68,1,AVAILABLE,2,CRS-18,32,False
1920,68,2,AVAILABLE,2,Philemon,16,True
1921,68,1,AVAILABLE,2,Aegina,32,True
1922,68,5,AVAILABLE,2,Hellen,2,False
1923,68,4,AVAILABLE,2,Warisoulx,4,False
1924,68,5,AVAILABLE,2,Marina East,2,True
1925,68,1,AVAILABLE,2,Cartagena,32,True
1926,68,5,AVAILABLE,2,Huntly,2,False
1927,68,2,AVAILABLE,3,Victor Harbor,16,True
1928,68,5,AVAILABLE,3,Oryol,2,True
1929,68,2,AVAILABLE,3,Penelope,16,False
1930,68,2,AVAILABLE,3,Palencia,16,False
1931,68,5,OUT_OF_SERVICE,3,Toba Tek Singh,2,True
1932,68,1,AVAILABLE,3,Knoxville,32,True
1933,68,4,AVAILABLE,3,Nancy,4,False
1934,68,3,AVAILABLE,3,Kozhikode,8,False
1935,68,5,AVAILABLE,3,Ceuta,2,True
1936,69,5,AVAILABLE,1,DemoSat,2,True
1937,69,2,AVAILABLE,1,Iridium NEXT Mission 3,16,True
1938,69,3,AVAILABLE,1,SSO-A,8,True
1939,69,4,AVAILABLE,1,Alcobendas,4,True
1940,69,3,AVAILABLE,1,Campli,8,True
1941,69,4,AVAILABLE,1,Starlink 4,4,False
1942,69,3,AVAILABLE,1,Visso,8,False
1943,69,5,AVAILABLE,1,Electryon,2,True
1944,69,2,AVAILABLE,1,Thaicom 6,16,True
1945,69,5,AVAILABLE,1,Prometheus,2,True
1946,70,5,AVAILABLE,1,Marine Parade,2,False
1947,70,5,AVAILABLE,1,Vinnytsia,2,False
1948,70,2,AVAILABLE,1,Eurystheus,16,False
1949,70,3,AVAILABLE,1,Toba Tek Singh,8,False
1950,70,1,AVAILABLE,1,Iphicles,32,True
1951,70,4,AVAILABLE,1,Yekaterinburg,4,True
1952,70,5,AVAILABLE,1,Tampines,2,True
1953,70,4,AVAILABLE,1,CRS-8,4,True
1954,70,2,AVAILABLE,1,Starlink-10 (v1.0) & SkySat 19-21,16,True
1955,70,2,AVAILABLE,1,Plouto,16,True
1956,70,4,AVAILABLE,1,Telstar 19V,4,True
1957,70,5,AVAILABLE,1,Akoites,2,True
1958,70,5,AVAILABLE,1,CRS-1,2,True
1959,70,2,AVAILABLE,1,Eteokles,16,True
1960,70,1,AVAILABLE,2,Novena,32,True
1961,70,5,AVAILABLE,2,Bremen,2,False
1962,70,2,AVAILABLE,2,Darwin,16,True
1963,70,3,AVAILABLE,2,Hermaphroditus,8,True
1964,70,3,AVAILABLE,2,Jocasta,8,True
1965,70,3,AVAILABLE,2,Hougang,8,False
1966,70,1,AVAILABLE,2,Nowshera,32,True
1967,70,5,AVAILABLE,2,Vienna,2,True
1968,70,2,AVAILABLE,2,Sichuan,16,True
1969,70,5,AVAILABLE,2,Alope,2,True
1970,70,5,AVAILABLE,2,Starlink 4,2,True
1971,70,5,AVAILABLE,2,Las Palmas,2,False
1972,70,2,AVAILABLE,2,Jilin,16,True
1973,71,3,AVAILABLE,1,Helios,8,True
1974,71,4,AVAILABLE,1,Hermothoe,4,True
1975,71,5,AVAILABLE,1,Amos-6,2,False
1976,71,1,AVAILABLE,1,Iowa City,32,False
1977,71,1,AVAILABLE,1,Clytemnestra,32,True
1978,71,5,AVAILABLE,1,Echo,2,False
1979,71,2,AVAILABLE,1,Parauapebas,16,True
1980,71,1,AVAILABLE,1,Svobodny,32,True
1981,71,2,AVAILABLE,1,Roubaix,16,True
1982,71,2,AVAILABLE,1,Aphareus,16,False
1983,71,5,AVAILABLE,1,Damasichthon,2,True
1984,71,5,AVAILABLE,1,CRS-8,2,False
1985,71,3,AVAILABLE,2,Glauchau,8,False
1986,71,4,AVAILABLE,2,Pica,4,True
1987,71,5,AVAILABLE,2,Galway,2,True
1988,71,4,AVAILABLE,2,Xenodice,4,True
1989,71,5,AVAILABLE,2,Marine Parade,2,True
1990,71,1,AVAILABLE,2,Telstar 19V,32,False
1991,71,2,AVAILABLE,2,St. Petersburg,16,False
1992,71,3,AVAILABLE,2,Hermione,8,True
1993,71,3,AVAILABLE,2,Iphicles,8,True
1994,71,4,AVAILABLE,2,Redcliffe,4,True
1995,71,3,AVAILABLE,2,Boulogne-Billancourt,8,False
1996,71,3,AVAILABLE,2,Visso,8,True
1997,72,3,AVAILABLE,1,Los Mochis,8,True
1998,72,3,AVAILABLE,1,Pyrrha,8,True
1999,72,5,AVAILABLE,1,Cephalus,2,True
2000,72,5,AVAILABLE,1,Panjim,2,True
2001,72,5,AVAILABLE,1,Sarpsborg,2,True
2002,72,1,AVAILABLE,1,Alexirhoe,32,True
2003,72,4,AVAILABLE,1,Glaucus,4,True
2004,72,2,AVAILABLE,1,Rueglio,16,True
2005,72,2,AVAILABLE,1,Myrrha,16,True
2006,72,2,AVAILABLE,1,Antiope,16,False
2007,72,2,AVAILABLE,1,Mexico City,16,False
2008,72,1,AVAILABLE,1,Palma de Mallorca,32,True
2009,72,2,AVAILABLE,1,Orestes,16,True
2010,72,2,AVAILABLE,1,Periclymenus,16,True
2011,72,4,AVAILABLE,1,Ismenus,4,False
2012,72,1,AVAILABLE,2,Greater Hobart,32,True
2013,72,5,AVAILABLE,2,Orvault,2,True
2014,72,3,AVAILABLE,2,Rum,8,True
2015,72,3,AVAILABLE,2,Konin,8,False
2016,72,5,AVAILABLE,2,Falcon Heavy Test Flight,2,True
2017,72,1,AVAILABLE,2,Starlink 6,32,True
2018,72,5,AVAILABLE,2,Ludvika,2,False
2019,72,2,AVAILABLE,2,Thetis,16,True
2020,72,5,AVAILABLE,2,Makiivka,2,False
2021,72,2,AVAILABLE,2,Secunda,16,True
2022,72,5,AVAILABLE,2,OG-2 Mission 1,2,True
2023,72,5,AVAILABLE,2,Vehari,2,False
2024,72,1,AVAILABLE,2,Melilla,32,True
2025,72,2,AVAILABLE,2,Aethra,16,False
2026,72,2,AVAILABLE,2,Arequipa,16,True
2027,72,2,AVAILABLE,3,Palembang,16,True
2028,72,1,AVAILABLE,3,Juliaca,32,False
2029,72,2,AVAILABLE,3,Chloris,16,True
2030,72,4,AVAILABLE,3,Bergen,4,True
2031,72,5,AVAILABLE,3,Le Mans,2,False
2032,72,1,AVAILABLE,3,Antigone,32,True
2033,72,5,AVAILABLE,3,Ternopil,2,True
2034,72,2,AVAILABLE,3,Iapetus,16,False
2035,72,4,AVAILABLE,3,Laertes,4,True
2036,72,5,AVAILABLE,3,Tacurong,2,False
2037,72,5,AVAILABLE,3,Hermaphroditus,2,True
2038,72,5,AVAILABLE,3,Pandareus,2,True
2039,72,5,AVAILABLE,3,Cilix,2,True
2040,72,5,AVAILABLE,3,Agenor,2,True
2041,72,4,AVAILABLE,3,Electra,4,False
2042,72,1,AVAILABLE,3,Xuthus,32,False
2043,72,4,AVAILABLE,4,Aphrodite,4,False
2044,72,4,AVAILABLE,4,Epimetheus,4,True
2045,72,4,AVAILABLE,4,Hera,4,True
2046,72,4,AVAILABLE,4,Huara,4,False
2047,72,4,OUT_OF_SERVICE,4,Megara,4,True
2048,72,4,AVAILABLE,4,Yurimaguas,4,True
2049,72,5,AVAILABLE,4,Guarapuava,2,True
2050,72,3,AVAILABLE,4,Olympia,8,True
2051,72,1,AVAILABLE,4,CRS-9,32,True
2052,72,4,AVAILABLE,4,Sijsele,4,True
2053,72,3,AVAILABLE,4,Oslo,8,False
2054,72,3,AVAILABLE,4,Vancouver,8,True
2055,73,5,AVAILABLE,1,Hermione,2,True
2056,73,5,AVAILABLE,1,Iridium NEXT Mission 7,2,True
2057,73,5,AVAILABLE,1,TürkmenÄlem 52°E / MonacoSAT,2,True
2058,73,2,AVAILABLE,1,Chemnitz,16,True
2059,73,4,AVAILABLE,1,Telde,4,False
2060,73,4,AVAILABLE,1,Liaoning,4,False
2061,73,3,AVAILABLE,1,Diomede,8,True
2062,73,5,AVAILABLE,1,Gangneung,2,False
2063,73,2,AVAILABLE,1,Ilioneus,16,True
2064,73,5,AVAILABLE,1,Montegranaro,2,True
2065,73,5,AVAILABLE,1,Bellerophon,2,True
2066,73,2,AVAILABLE,1,Sthenelus,16,False
2067,73,5,AVAILABLE,1,CRS-20,2,True
2068,73,5,AVAILABLE,1,Lim,2,True
2069,73,1,AVAILABLE,2,Ziarat,32,True
2070,73,5,AVAILABLE,2,Heule,2,True
2071,73,5,AVAILABLE,2,Itys,2,True
2072,73,4,AVAILABLE,2,Stavoren,4,True
2073,73,3,AVAILABLE,2,Novena,8,True
2074,73,2,AVAILABLE,2,Le Havre,16,False
2075,73,2,AVAILABLE,2,Danao,16,True
